datetime,1,3,5,7,9
1983-10-20 23:00:00,3.241379227903154e-09,5.173010199710175e-09,4.240787691540188e-09,0.0,1.9378277539982702e-11
1983-10-21 23:00:00,1.5039974823594094e-09,3.0834765897856817e-09,2.385880280699995e-09,0.0,1.6729279229400197e-11
1983-10-22 23:00:00,6.97389434747122e-10,1.4242936891538126e-09,1.6077576826016109e-09,0.0,0.0
1983-10-23 23:00:00,2.2362459588933875e-08,4.204797523993033e-08,2.882797684934404e-08,2.354122974254467e-08,2.6042505546852393e-08
1983-10-24 23:00:00,2.7230434743277902e-12,2.2052708354075784e-12,2.5732040537857555e-12,0.0,0.0
1983-10-25 23:00:00,3.43624467152242e-14,2.8874715941061302e-11,2.4079924548493215e-11,0.0,0.0
1983-10-26 23:00:00,1.1181601385706691e-11,3.2651506545436054e-11,3.114877607138758e-11,0.0,0.0
1983-10-27 23:00:00,2.7235499281367218e-12,1.0194258653360454e-11,3.5244151216897146e-11,0.0,0.0
1983-10-28 23:00:00,0.0,2.0997413230361416e-12,1.2260344293382432e-11,0.0,0.0
1983-10-29 23:00:00,0.0,2.758533304990528e-12,5.538364078987528e-11,0.0,0.0
1983-10-30 23:00:00,3.016954494847192e-08,4.9639140014295226e-08,3.6882976139033284e-08,2.773454067883668e-08,3.053520288732317e-08
1983-10-31 23:00:00,3.958660419340487e-08,2.8200177130875763e-08,4.237362080150181e-08,1.9698791481830456e-08,1.677708355364976e-08
1983-11-01 23:00:00,4.974052861884788e-08,3.987458293084745e-08,4.9379015410387956e-08,2.2935078099921898e-08,2.21216830390471e-08
1983-11-02 23:00:00,0.0,0.0,3.8208259798853696e-12,0.0,0.0
1983-11-03 23:00:00,0.0,0.0,0.0,0.0,0.0
1983-11-04 23:00:00,5.2258101878342805e-08,5.896669295099047e-08,5.969558049131322e-08,4.269286714218281e-08,4.114078978697459e-08
1983-11-05 23:00:00,3.450246251843594e-09,3.749064894186126e-09,2.811363104868818e-09,5.054943332517589e-09,6.578859907609445e-09
1983-11-06 23:00:00,1.5587404922202783e-07,2.199984700591476e-07,1.8716560469733344e-07,1.9494975054705583e-07,2.1335012382931178e-07
1983-11-07 23:00:00,1.888371038216132e-09,2.9859926413606713e-09,3.2514002588060166e-09,4.165102900178344e-09,5.064149628634806e-09
1983-11-08 23:00:00,2.9779060881722855e-10,2.7689369205661395e-10,2.1243077720067015e-10,9.040052450641438e-10,6.180720541764188e-10
1983-11-09 23:00:00,2.0873036097597193e-08,1.781893135220916e-08,1.899604168203142e-08,1.2425645082085221e-08,1.636553555727005e-08
1983-11-10 23:00:00,1.6215601453074702e-07,1.795172029071384e-07,1.5391497700302688e-07,1.0466179362049809e-07,1.1947880188624065e-07
1983-11-11 23:00:00,1.6102634094379565e-07,2.20413605372111e-07,1.9990943096302174e-07,1.2240947396666914e-07,1.1489899070174606e-07
1983-11-12 23:00:00,8.715416546221132e-08,6.500417987505595e-08,7.602575752470229e-08,5.612082503460072e-08,5.34895779909911e-08
1983-11-13 23:00:00,2.4187512419841907e-08,1.5471816338874677e-08,1.4058246656700417e-08,1.2423437502649096e-08,1.6214494351987487e-08
1983-11-14 23:00:00,6.489974826022431e-10,1.3637164159229507e-09,7.496568098388336e-10,3.637108192951591e-09,2.2437207883706798e-09
1983-11-15 23:00:00,8.917630270675377e-09,7.43180513381958e-09,6.6476128995418545e-09,1.2988006627118146e-08,1.6331549871850896e-08
1983-11-16 23:00:00,4.184730075023793e-08,4.561952970646046e-08,3.599379073690485e-08,4.270336970135018e-08,5.6516991721259225e-08
1983-11-17 23:00:00,3.2901507836801036e-07,3.933888011508518e-07,3.804201108437997e-07,3.79810509858308e-07,3.53208029711688e-07
1983-11-18 23:00:00,9.598069030929496e-09,3.1173543107730373e-09,5.345527013694798e-09,9.713199817472035e-09,8.544667313496272e-09
1983-11-19 23:00:00,1.9003006595152394e-08,6.659689048926036e-09,8.10588675516623e-09,4.4582406127894364e-08,2.8717057020575913e-08
1983-11-20 23:00:00,2.796431244523437e-09,5.95497010551669e-10,1.990407774293864e-09,6.471081740326352e-09,1.9929418340325357e-09
1983-11-21 23:00:00,1.3142649981158752e-09,7.364748873644405e-10,1.1007366184559134e-09,2.0623308847899792e-09,1.6137110759262685e-09
1983-11-22 23:00:00,2.930328439645193e-10,2.0116623663515956e-10,6.901976087613514e-11,3.5414771883989924e-10,5.558116740926548e-10
1983-11-23 23:00:00,8.707153783352287e-10,1.172989917298158e-09,5.061282448608567e-10,2.545273034936852e-09,2.2847500319282212e-09
1983-11-24 23:00:00,2.1205793928217004e-07,2.209373535933318e-07,1.8712449956823278e-07,2.1404648268664325e-07,2.4946583641899957e-07
1983-11-25 23:00:00,1.131653509758137e-09,4.0751299820840356e-10,2.1758903231885697e-09,4.2631108037851475e-09,1.1941900959721317e-09
1983-11-26 23:00:00,4.294242157980248e-10,5.262005315334708e-10,4.337912132204683e-10,1.3712703905723714e-09,8.193614754687857e-10
1983-11-27 23:00:00,3.2047525531163923e-10,5.850861176710438e-10,2.3403325704512775e-10,1.698641830848323e-09,2.2079800772998066e-09
1983-11-28 23:00:00,3.0793901532888413e-09,4.107842256349546e-10,1.2494290799454405e-09,2.013828812374009e-09,1.4006623273922337e-09
1983-11-29 23:00:00,4.2751516620801005e-11,5.327852839535033e-11,7.80270460786091e-11,1.180948715450035e-10,3.3714228602885095e-10
1983-11-30 23:00:00,3.6764476034376358e-09,8.957721810373995e-10,1.3148774289422565e-09,1.1245644202938787e-08,3.972614046048235e-09
1983-12-01 23:00:00,1.0945714354791023e-09,1.5109954229383558e-10,1.4259248187213584e-10,3.8076989801117666e-10,1.1058116797357797e-10
1983-12-02 23:00:00,8.909164871848016e-11,1.3047656466369516e-12,7.2698613048824306e-12,5.124660674482584e-11,7.790980884305168e-12
1983-12-03 23:00:00,9.135476796439401e-11,1.6662036715489296e-10,1.0367463498065869e-10,9.423400344396078e-10,7.22626508730981e-10
1983-12-04 23:00:00,1.5041532201899422e-10,9.911850577703228e-11,2.583318079511325e-10,7.280554208490584e-09,1.177464404867755e-09
1983-12-05 23:00:00,2.4517699731168924e-09,3.016668294245998e-10,2.6956808546351064e-10,2.488088449118314e-09,5.525101786824288e-10
1983-12-06 23:00:00,3.4891369028223887e-09,7.350823014146752e-10,7.017006390486602e-10,1.7850306574945096e-08,6.865123631777587e-09
1983-12-07 23:00:00,7.170245603278831e-09,8.229691949155596e-09,1.0165554919728526e-08,2.003014087677002e-07,1.0263288462603533e-07
1983-12-08 23:00:00,6.59359136113414e-10,4.880461859068385e-10,6.259625984562767e-10,8.542991622730538e-09,2.7721547694117937e-09
1983-12-09 23:00:00,1.366838260933205e-08,1.6984951992829642e-08,1.6793372730414073e-08,1.880422344914189e-07,1.0476677506058304e-07
1983-12-10 23:00:00,6.209836099986677e-09,6.981744534439511e-09,1.123479601961595e-08,7.830315717944393e-08,4.201350664650953e-08
1983-12-11 23:00:00,1.5390835081537564e-09,1.5673619108619512e-09,1.6176062463610261e-09,3.578209766635188e-08,1.8654842343595292e-08
1983-12-12 23:00:00,4.516895860433579e-09,2.873396776892521e-09,5.308848771232146e-09,2.0943328186317728e-08,4.58904093614331e-09
1983-12-13 23:00:00,1.8425418615893082e-09,6.515873785786054e-10,1.548649570732205e-09,1.1514014116039983e-08,3.5788177478092688e-09
1983-12-14 23:00:00,5.297174384058626e-10,2.3213616158399317e-10,3.4413403934902616e-10,1.0137810475296445e-08,5.563679668638441e-09
1983-12-15 23:00:00,1.7937713656229554e-10,3.729562902460909e-12,6.532789147631438e-11,7.598083121357141e-10,1.8898811605241563e-10
1983-12-16 23:00:00,6.651031677999223e-12,1.842134191031585e-12,2.7586473023617415e-15,0.0,3.833462061366946e-13
1983-12-17 23:00:00,7.147899682254151e-11,5.262691047391854e-12,1.9054915120014577e-11,0.0,4.499344396646376e-11
1983-12-18 23:00:00,2.6834580219454234e-09,1.4230454797615055e-10,9.086013219698712e-10,7.665304949990026e-09,1.6236708809932074e-09
1983-12-19 23:00:00,1.7080714719163047e-10,1.9809983549984517e-10,1.2449433820115196e-09,1.93295120779011e-09,2.397006998459498e-10
1983-12-20 23:00:00,0.0,0.0,0.0,0.0,4.554487060414869e-12
1983-12-21 23:00:00,0.0,0.0,0.0,0.0,0.0
1983-12-22 23:00:00,0.0,0.0,0.0,0.0,0.0
1983-12-23 23:00:00,1.8172412334630886e-10,4.4325340746177565e-10,1.286772097012511e-09,1.667994936859166e-09,1.0790553081918646e-08
1983-12-24 23:00:00,2.2598644373593508e-08,9.671706844259192e-08,5.699500441551209e-08,1.3987801417156502e-08,1.4639204299008405e-07
1983-12-25 23:00:00,4.0481382812787264e-11,3.0861837634195885e-10,2.362213908108296e-10,7.179034960076765e-10,2.4940501208658573e-09
1983-12-26 23:00:00,5.498202005616838e-12,2.373009381160416e-11,3.26204894076067e-11,1.5556737909921342e-10,1.2909024479557518e-10
1983-12-27 23:00:00,0.0,0.0,0.0,0.0,0.0
1983-12-28 23:00:00,9.954046820186906e-11,0.0,1.6751399487946873e-10,0.0,4.504088051530912e-11
1983-12-29 23:00:00,2.6309299519871948e-11,0.0,6.239696867177608e-11,0.0,4.56254282552335e-11
1983-12-30 23:00:00,2.5834198351259584e-11,3.683755036305498e-10,2.044763985193438e-10,7.269353502326541e-09,4.480280051076854e-09
1983-12-31 23:00:00,0.0,0.0,0.0,0.0,0.0
1984-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0
1984-01-02 23:00:00,1.329869620450255e-11,0.0,2.1711706789641607e-11,0.0,2.3626939596228852e-11
1984-01-03 23:00:00,1.9039978031758908e-08,1.1343273023764292e-08,1.0690626998742422e-08,5.576469831996494e-08,2.8599881463580662e-08
1984-01-04 23:00:00,8.648609673535383e-08,6.222696216018112e-08,5.9044780554594815e-08,1.5362960320931894e-07,9.646509532575254e-08
1984-01-05 23:00:00,3.388983507951101e-08,3.28704990722515e-08,3.117342514020425e-08,5.518083771069845e-08,4.068766203191545e-08
1984-01-06 23:00:00,2.112475120358997e-08,2.4837164415253534e-08,1.9310679700639512e-08,5.053663143405208e-08,3.459591280531e-08
1984-01-07 23:00:00,4.416845255979785e-09,4.7450543691714604e-09,5.32576745307004e-09,1.9671374724970925e-08,7.598068979051378e-09
1984-01-08 23:00:00,5.88590208078838e-11,2.0081422041618714e-11,7.723032198285823e-12,1.166170329303929e-10,6.662536179646849e-11
1984-01-09 23:00:00,2.0123326504728065e-12,7.583788559444387e-12,4.582230017317839e-12,0.0,2.2605096024495583e-11
1984-01-10 23:00:00,2.4646543035352673e-09,2.1474880028378081e-10,3.2478109157333773e-10,3.7492435701467374e-09,1.2020170861096294e-09
1984-01-11 23:00:00,2.4399888287815784e-10,3.3400661777704956e-10,2.6501032213370006e-09,6.550919540502407e-10,7.606393450664149e-10
1984-01-12 23:00:00,4.843609079856564e-10,1.5778237462250724e-10,1.3792721330429669e-10,1.7711183884077603e-09,1.4150351354921305e-09
