,1,3,5,7,9
1983-12-19 23:00:00,0.0018139717313978407,0.0027733975869637948,0.029228156760886862,0.00047357303124886973,0.00152269857901114
1983-12-20 23:00:00,0.0,0.0,0.0,0.0,2.8932381559301306e-05
1983-12-21 23:00:00,0.0,0.0,0.0,0.0,0.0
1983-12-22 23:00:00,0.0,0.0,0.0,0.0,0.0
1983-12-23 23:00:00,0.0019299100946497034,0.006205547474048756,0.030210186993634258,0.00040865876056529857,0.06854698463722511
1983-12-24 23:00:00,0.23999760380497684,1.354038990162037,1.3381001338252314,0.00342701134858308,0.9299554217303241
1983-12-25 23:00:00,0.00042991231988977506,0.004320657518174913,0.005545887770476165,0.00017588635285695393,0.01584345358389395
1983-12-26 23:00:00,5.83909065635116e-05,0.0003322212784378617,0.0007658476299709744,3.811400521684576e-05,0.000820045824404116
1983-12-27 23:00:00,0.0,0.0,0.0,0.0,0.0
1983-12-28 23:00:00,0.0010571197227195457,0.0,0.003932809829711914,0.0,0.0002861221852125945
1983-12-29 23:00:00,0.00027940476382220234,0.0,0.0014649249889232493,0.0,0.0002898355104305126
1983-12-30 23:00:00,0.00027435916441458243,0.005157255949797454,0.004800594471119068,0.001780991554260254,0.028460978755244504
1983-12-31 23:00:00,0.0,0.0,0.0,0.0,0.0
1984-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0
1984-01-02 23:00:00,0.00014123215719505591,0.0,0.000509736626236527,0.0,0.0001500901359098929
1984-01-03 23:00:00,0.20220458984375,0.15880579065393519,0.2509891764322917,0.01366234955964265,0.18168074996383102
1984-01-04 23:00:00,0.918482349537037,0.8711774811921297,1.3862239583333333,0.03763925623010706,0.6127945963541667
1984-01-05 23:00:00,0.3599100522641782,0.4601870388454861,0.7318740505642362,0.013519304063585069,0.25846835666232637
1984-01-06 23:00:00,0.2243448441116898,0.3477203143084491,0.45336647316261575,0.012381475943106192,0.21977053041811342
1984-01-07 23:00:00,0.04690689652054398,0.06643076578776042,0.12503570556640625,0.0048194871125397856,0.048266737196180555
1984-01-08 23:00:00,0.0006250828283804435,0.0002811398991832027,0.00018131750601309317,2.857117189301385e-05,0.0004232376151614719
1984-01-09 23:00:00,2.1370972196261087e-05,0.00010617303627508657,0.0001075793085274873,0.0,0.00014359888103273179
1984-01-10 23:00:00,0.026174627233434607,0.003006483007360388,0.007625048602068866,0.0009185647964477539,0.0076358138190375435
1984-01-11 23:00:00,0.0025912680449309174,0.004676092995537652,0.062217797173394096,0.00016049752632776897,0.004831961879023799
1984-01-12 23:00:00,0.005143912986472801,0.0022089530803539137,0.003238186306423611,0.00043392397739269115,0.008989010563603154
1984-01-13 23:00:00,0.006300283361364294,0.0027909653275101274,0.003605179610075774,0.0005095731329034876,0.011667314458776404
1984-01-14 23:00:00,0.004792122311062283,0.0015540213055080837,0.0030971742559362343,0.00041759451230367027,0.00544409504643193
1984-01-15 23:00:00,0.0,0.0,0.0,0.0,0.0
